29/10/19;000000;70.6350000;71.1090000;70.5220000;71.0230000;117173
30/10/19;000000;71.0970000;71.3250000;70.8350000;71.0380000;130166
31/10/19;000000;71.0390000;71.5500000;71.0150000;71.4710000;126837
01/11/19;000000;71.5400000;71.6140000;70.7050000;71.1110000;122558
03/11/19;000000;70.9010000;70.9250000;70.6164000;70.7740000;1323
04/11/19;000000;70.8240000;70.8990000;70.3730000;70.5804000;72055
05/11/19;000000;70.6280000;70.6670000;70.1240000;70.1470000;134020
06/11/19;000000;70.2620000;70.9000000;70.0860000;70.4910000;116433
07/11/19;000000;70.6680000;70.7210000;69.9200000;70.1860000;123374
08/11/19;000000;70.1860000;70.6180000;70.1000000;70.2740000;135405
10/11/19;000000;70.2572000;70.3910000;70.0300000;70.2610000;1362
11/11/19;000000;70.2600000;70.5910000;70.2100000;70.4020000;119741
12/11/19;000000;70.4010000;70.8060000;70.3130000;70.7090000;126042
13/11/19;000000;70.7670000;70.9970000;70.5400000;70.7190000;134191
14/11/19;000000;70.8070000;70.8230000;70.2780000;70.3740000;135728
15/11/19;000000;70.3750000;70.7126000;70.2490000;70.4590000;123664
17/11/19;000000;70.4000000;70.5170000;70.3255000;70.4010000;1542
18/11/19;000000;70.4660000;70.7640000;70.3850000;70.6860000;125827
19/11/19;000000;70.6860000;70.7960000;70.3760000;70.6830000;126889
20/11/19;000000;70.7430000;70.9420000;70.5290000;70.6090000;142162
21/11/19;000000;70.6950000;70.7780000;70.3230000;70.4220000;142004
22/11/19;000000;70.4220000;70.5910000;70.2100000;70.3950000;136266
24/11/19;000000;69.9346000;70.3950000;69.8762000;70.3164000;583
25/11/19;000000;70.3370000;70.5370000;70.1790000;70.3290000;130207
26/11/19;000000;70.3290000;70.6610000;70.2700000;70.4470000;136284
27/11/19;000000;70.4470000;70.5240000;70.2530000;70.4006000;131996
28/11/19;000000;70.4240000;70.6640000;70.3040000;70.5645000;99784
29/11/19;000000;70.4950000;70.9990000;70.3890000;70.9010000;112105
01/12/19;000000;70.5899000;70.9919000;70.5057000;70.8194000;286
02/12/19;000000;70.8510000;71.2020000;70.6950000;71.0460000;131757
03/12/19;000000;71.0460000;71.2520000;70.8550000;71.0103000;126982
04/12/19;000000;71.0380000;71.1500000;70.6280000;70.7360000;131706
05/12/19;000000;70.7360000;70.9070000;70.5840000;70.6660000;126179
06/12/19;000000;70.6670000;70.8400000;70.2260000;70.4010000;123487
08/12/19;000000;70.3830000;70.5938000;70.2870000;70.3980000;923
09/12/19;000000;70.4700000;70.6040000;70.1500000;70.2861000;104066
10/12/19;000000;70.3020000;70.5250000;70.0960000;70.3860000;112525
11/12/19;000000;70.4580000;70.5810000;70.2400000;70.4611000;117514
12/12/19;000000;70.4730000;70.5560000;69.6050000;70.0490000;117608
13/12/19;000000;70.1180000;70.2500000;69.4370000;69.8850000;141803
